id,Rain,Temp Min,Date,Month,Year,is_rainy,is_winter,is_summer
22664,0,17,19,1,2013,0,1,0
22665,0,16.31999969,20,1,2013,0,1,0
22666,0,15.94999981,21,1,2013,0,1,0
22667,0,16.65999985,22,1,2013,0,1,0
22668,0,16.79999924,23,1,2013,0,1,0
22669,0,17.36000061,24,1,2013,0,1,0
22670,0,17.32999992,25,1,2013,0,1,0
22671,0,17.29000092,26,1,2013,0,1,0
22672,0,17.54999924,27,1,2013,0,1,0
22673,0,18.05999947,28,1,2013,0,1,0
22674,1.009783387,17.51000023,29,1,2013,0,1,0
22675,0.909349203,17.45999908,30,1,2013,0,1,0
22676,0,17.70000076,31,1,2013,0,1,0
22677,0,16.79999924,1,2,2013,0,1,0
22678,0,16.46999931,2,2,2013,0,1,0
22679,0,16.84000015,3,2,2013,0,1,0
22680,0,17.23999977,4,2,2013,0,1,0
22681,0,17.12000084,5,2,2013,0,1,0
22682,0,19.15999985,6,2,2013,0,1,0
22683,0,19.56999969,7,2,2013,0,1,0
22684,4.875435352,19.12000084,8,2,2013,0,1,0
22685,0,18.59000015,9,2,2013,0,1,0
22686,0,18.94000053,10,2,2013,0,1,0
22687,0,19.04999924,11,2,2013,0,1,0
22688,0,19.13999939,12,2,2013,0,1,0
22689,0,19.22999954,13,2,2013,0,1,0
22690,0,18.52000046,14,2,2013,0,1,0
22691,0,20.29999924,15,2,2013,0,1,0
22692,4.858897686,19.53000069,16,2,2013,0,1,0
22693,8.933332443,19.09000015,17,2,2013,0,1,0
22694,0,15.36999989,18,2,2013,0,1,0
22695,0,15.46000004,19,2,2013,0,1,0
22696,0,17.27000046,20,2,2013,0,1,0
22697,0,19.18000031,21,2,2013,0,1,0
22698,0,19.70000076,22,2,2013,0,1,0
22699,0,19.90999985,23,2,2013,0,1,0
22700,0,19.73999977,24,2,2013,0,1,0
22701,0,18.62999916,25,2,2013,0,1,0
22702,0,18.69000053,26,2,2013,0,1,0
22703,0,19.26000023,27,2,2013,0,1,0
22704,0,19.44000053,28,2,2013,0,1,0
22705,0,19.09000015,1,3,2013,0,0,1
22706,0,19.07999992,2,3,2013,0,0,1
22707,0,17.69000053,3,3,2013,0,0,1
22708,0,16.79999924,4,3,2013,0,0,1
22709,0,18.20999908,5,3,2013,0,0,1
22710,0,19.02000046,6,3,2013,0,0,1
22711,0,20.37999916,7,3,2013,0,0,1
22712,0,20.31999969,8,3,2013,0,0,1
22713,0,21.34000015,9,3,2013,0,0,1
22714,0,21.22999954,10,3,2013,0,0,1
22715,0,22.18000031,11,3,2013,0,0,1
22716,0,22.43000031,12,3,2013,0,0,1
22717,0,22.14999962,13,3,2013,0,0,1
22718,0,21.86000061,14,3,2013,0,0,1
22719,0,22.70000076,15,3,2013,0,0,1
22720,0,20.81999969,16,3,2013,0,0,1
22721,0,19.77000046,17,3,2013,0,0,1
22722,0,20.78000069,18,3,2013,0,0,1
22723,0,22.12000084,19,3,2013,0,0,1
22724,0,22.36000061,20,3,2013,0,0,1
22725,0,22.48999977,21,3,2013,0,0,1
22726,0,22.70999908,22,3,2013,0,0,1
22727,0,22.93000031,23,3,2013,0,0,1
22728,0,22.88999939,24,3,2013,0,0,1
22729,0,22.64999962,25,3,2013,0,0,1
22730,0,22.59000015,26,3,2013,0,0,1
22731,0,24.5,27,3,2013,0,0,1
22732,0,24.82999992,28,3,2013,0,0,1
22733,0,23.87999916,29,3,2013,0,0,1
22734,0,23.79000092,30,3,2013,0,0,1
22735,0,24.54999924,31,3,2013,0,0,1
22736,0,24.79999924,1,4,2013,0,0,1
22737,0.502107143,24.59000015,2,4,2013,0,0,1
22738,25.52577782,23.47999954,3,4,2013,0,0,1
22739,0.417641371,23.82999992,4,4,2013,0,0,1
22740,0,23.44000053,5,4,2013,0,0,1
22741,0,23.11000061,6,4,2013,0,0,1
22742,0,23.95000076,7,4,2013,0,0,1
22743,0,24.60000038,8,4,2013,0,0,1
22744,0,26.02000046,9,4,2013,0,0,1
22745,0,25.57999992,10,4,2013,0,0,1
22746,0,24.80999947,11,4,2013,0,0,1
22747,0,24.92000008,12,4,2013,0,0,1
22748,0,25.43000031,13,4,2013,0,0,1
22749,0,25.13999939,14,4,2013,0,0,1
22750,0,25.77000046,15,4,2013,0,0,1
22751,0,25.10000038,16,4,2013,0,0,1
22752,0,24.39999962,17,4,2013,0,0,1
22753,0,24.38999939,18,4,2013,0,0,1
22754,0,25.34000015,19,4,2013,0,0,1
22755,0,24.68000031,20,4,2013,0,0,1
22756,0,23.56999969,21,4,2013,0,0,1
22757,0.223158747,24.20999908,22,4,2013,0,0,1
22758,5.560869694,24.47999954,23,4,2013,0,0,1
22759,5.907848835,25.02000046,24,4,2013,0,0,1
22760,0,25.21999931,25,4,2013,0,0,1
22761,2.126143456,23.82999992,26,4,2013,0,0,1
22762,0,25.54999924,27,4,2013,0,0,1
22763,0,26,28,4,2013,0,0,1
22764,0,26.71999931,29,4,2013,0,0,1
22765,0,26.78000069,30,4,2013,0,0,1
22766,0,27.56999969,1,5,2013,0,0,1
22767,0,27.71999931,2,5,2013,0,0,1
22768,0,27.04999924,3,5,2013,0,0,1
22769,0,26.90999985,4,5,2013,0,0,1
22770,0,27.82999992,5,5,2013,0,0,1
22771,0,27.39999962,6,5,2013,0,0,1
22772,0.135567874,28.52000046,7,5,2013,0,0,1
22773,0,28.42000008,8,5,2013,0,0,1
22774,0.623945773,26.68000031,9,5,2013,0,0,1
22775,0,28.13999939,10,5,2013,0,0,1
22776,0,27.73999977,11,5,2013,0,0,1
22777,0,28.64999962,12,5,2013,0,0,1
22778,0,26.48999977,13,5,2013,0,0,1
22779,0,28.36000061,14,5,2013,0,0,1
22780,0,28.09000015,15,5,2013,0,0,1
22781,0,28.05999947,16,5,2013,0,0,1
22782,0,28.38999939,17,5,2013,0,0,1
22783,0,28.62999916,18,5,2013,0,0,1
22784,0.673188925,28.64999962,19,5,2013,0,0,1
22785,0,29.07999992,20,5,2013,0,0,1
22786,0,28.54000092,21,5,2013,0,0,1
22787,0,29.61000061,22,5,2013,0,0,1
22788,0,29.28000069,23,5,2013,0,0,1
22789,0,28.70999908,24,5,2013,0,0,1
22790,0,28.84000015,25,5,2013,0,0,1
22791,0,29.26000023,26,5,2013,0,0,1
22792,0,28.02000046,27,5,2013,0,0,1
22793,0.605870008,26.02000046,28,5,2013,0,0,1
22794,1.14442122,25.78000069,29,5,2013,0,0,1
22795,14.06620407,24.62999916,30,5,2013,0,0,1
22796,0,26.15999985,31,5,2013,0,0,1
22797,3.528246403,24.70000076,1,6,2013,0,0,1
22798,0,25.02000046,2,6,2013,0,0,1
22799,13.08263111,25.28000069,3,6,2013,0,0,1
22800,27.43813705,23.95999908,4,6,2013,0,0,1
22801,0,25.67000008,5,6,2013,0,0,1
22802,19.79344559,23.35000038,6,6,2013,0,0,1
22803,0,24.47999954,7,6,2013,0,0,1
22804,0,24.76000023,8,6,2013,0,0,1
22805,9.682060242,24.67000008,9,6,2013,0,0,1
22806,0,24.06999969,10,6,2013,0,0,1
22807,18.61451912,24.27000046,11,6,2013,0,0,1
22808,21.61289024,23.31999969,12,6,2013,0,0,1
22809,3.373114586,23.67000008,13,6,2013,0,0,1
22810,3.109147072,22.29000092,14,6,2013,0,0,1
22811,3.65901351,22.64999962,15,6,2013,0,0,1
22812,0.781055629,23.38999939,16,6,2013,0,0,1
22813,0,24.04999924,17,6,2013,0,0,1
22814,0,23.87000084,18,6,2013,0,0,1
22815,0,23.87999916,19,6,2013,0,0,1
22816,0,24.19000053,20,6,2013,0,0,1
22817,1.148922086,24.26000023,21,6,2013,0,0,1
22818,0,24.40999985,22,6,2013,0,0,1
22819,1.225535035,23.64999962,23,6,2013,0,0,1
22820,3.021012068,23.12999916,24,6,2013,0,0,1
22821,14.6409111,21.85000038,25,6,2013,0,0,1
22822,0,24.57999992,26,6,2013,0,0,1
22823,2.429745674,23.81999969,27,6,2013,0,0,1
22824,0,23.5,28,6,2013,0,0,1
22825,0,23.93000031,29,6,2013,0,0,1
22826,0,24.06999969,30,6,2013,0,0,1
22827,0,24.59000015,1,7,2013,1,0,0
22828,0,24.23999977,2,7,2013,1,0,0
22829,3.05372858,22.97999954,3,7,2013,1,0,0
22830,0.360289156,23.01000023,4,7,2013,1,0,0
22831,0,22.90999985,5,7,2013,1,0,0
22832,0,23.44000053,6,7,2013,1,0,0
22833,0,23.09000015,7,7,2013,1,0,0
22834,1.812383533,22.68000031,8,7,2013,1,0,0
22835,1.942827344,22.54000092,9,7,2013,1,0,0
22836,5.896580219,22.76000023,10,7,2013,1,0,0
22837,4.975366592,21.81999969,11,7,2013,1,0,0
22838,78.68451691,21.37000084,12,7,2013,1,0,0
22839,5.67423439,21.93000031,13,7,2013,1,0,0
22840,0,22.47999954,14,7,2013,1,0,0
22841,2.863191605,22.79000092,15,7,2013,1,0,0
22842,1.42466116,22.02000046,16,7,2013,1,0,0
22843,19.51464081,21.27000046,17,7,2013,1,0,0
22844,6.56475687,22.27000046,18,7,2013,1,0,0
22845,28.51927567,21.68000031,19,7,2013,1,0,0
22846,4.661195278,21.85000038,20,7,2013,1,0,0
22847,0,22.67000008,21,7,2013,1,0,0
22848,12.17430115,22.39999962,22,7,2013,1,0,0
22849,34.71641159,21.45999908,23,7,2013,1,0,0
22850,1.678121209,22.07999992,24,7,2013,1,0,0
22851,0,22.76000023,25,7,2013,1,0,0
22852,0,22.68000031,26,7,2013,1,0,0
22853,2.515219212,22.86000061,27,7,2013,1,0,0
22854,0,23.48999977,28,7,2013,1,0,0
22855,0,22.87999916,29,7,2013,1,0,0
22856,0,22.65999985,30,7,2013,1,0,0
22857,7.938227654,22.29999924,31,7,2013,1,0,0
22858,16.96459961,22.02000046,1,8,2013,1,0,0
22859,0.334738135,22.27000046,2,8,2013,1,0,0
22860,0,22.36000061,3,8,2013,1,0,0
22861,0,22.65999985,4,8,2013,1,0,0
22862,4.684980869,22.22999954,5,8,2013,1,0,0
22863,14.63301182,21.95000076,6,8,2013,1,0,0
22864,1.43089366,22.5,7,8,2013,1,0,0
22865,0,23.10000038,8,8,2013,1,0,0
22866,0,22.95999908,9,8,2013,1,0,0
22867,0,22.38999939,10,8,2013,1,0,0
22868,0,22.87000084,11,8,2013,1,0,0
22869,5.210262775,22.93000031,12,8,2013,1,0,0
22870,14.31549168,22.22999954,13,8,2013,1,0,0
22871,0,22.79999924,14,8,2013,1,0,0
22872,3.455442667,22.45999908,15,8,2013,1,0,0
22873,9.980817795,22.09000015,16,8,2013,1,0,0
22874,15.22944927,22.21999931,17,8,2013,1,0,0
22875,0.608217657,22.18000031,18,8,2013,1,0,0
22876,10.6604681,22.29999924,19,8,2013,1,0,0
22877,2.592340708,22.07999992,20,8,2013,1,0,0
22878,0,22.10000038,21,8,2013,1,0,0
22879,0,21.97999954,22,8,2013,1,0,0
22880,0,22.18000031,23,8,2013,1,0,0
22881,0,22.03000069,24,8,2013,1,0,0
22882,0,23.04999924,25,8,2013,1,0,0
22883,3.449752092,22.38999939,26,8,2013,1,0,0
22884,0,22.70999908,27,8,2013,1,0,0
22885,0,22.97999954,28,8,2013,1,0,0
22886,1.988790512,23.04000092,29,8,2013,1,0,0
22887,19.17627907,22.87999916,30,8,2013,1,0,0
22888,0.725265861,23.82999992,31,8,2013,1,0,0
22889,0.167369068,22.84000015,1,9,2013,1,0,0
22890,0,23.31999969,2,9,2013,1,0,0
22891,0,23.05999947,3,9,2013,1,0,0
22892,0.236546859,22.13999939,4,9,2013,1,0,0
22893,0,22.32999992,5,9,2013,1,0,0
22894,1.032109141,25.04999924,6,9,2013,1,0,0
22895,0,22.62999916,7,9,2013,1,0,0
22896,1.081068516,22.25,8,9,2013,1,0,0
22897,32.44568634,21.53000069,9,9,2013,1,0,0
22898,8.933675766,22.81999969,10,9,2013,1,0,0
22899,15.94468403,22.78000069,11,9,2013,1,0,0
22900,0,23.01000023,12,9,2013,1,0,0
22901,0,23.11000061,13,9,2013,1,0,0
22902,0,23.18000031,14,9,2013,1,0,0
22903,0,22.54999924,15,9,2013,1,0,0
22904,40.73874283,22.80999947,16,9,2013,1,0,0
22905,4.765517235,22.85000038,17,9,2013,1,0,0
22906,1.823107481,22.62000084,18,9,2013,1,0,0
22907,43.01372147,22.65999985,19,9,2013,1,0,0
22908,22.75505829,22.53000069,20,9,2013,1,0,0
22909,6.97833395,21.95000076,21,9,2013,1,0,0
22910,0,22.09000015,22,9,2013,1,0,0
22911,0,21.82999992,23,9,2013,1,0,0
22912,0,21.5,24,9,2013,1,0,0
22913,0,22.26000023,25,9,2013,1,0,0
22914,0,22.79999924,26,9,2013,1,0,0
22915,0,22.80999947,27,9,2013,1,0,0
22916,0,22.85000038,28,9,2013,1,0,0
22917,0,22.53000069,29,9,2013,1,0,0
22918,0,22.61000061,30,9,2013,1,0,0
22919,1.352761269,23.15999985,1,10,2013,1,0,0
22920,0,23.10000038,2,10,2013,1,0,0
22921,12.37051392,22.19000053,3,10,2013,1,0,0
22922,1.958057761,22.25,4,10,2013,1,0,0
22923,0,21.69000053,5,10,2013,1,0,0
22924,0,22.87999916,6,10,2013,1,0,0
22925,0,23.36000061,7,10,2013,1,0,0
22926,0,23.56999969,8,10,2013,1,0,0
22927,1.646839738,22.68000031,9,10,2013,1,0,0
22928,44.7482338,21.38999939,10,10,2013,1,0,0
22929,0.139474213,21.55999947,11,10,2013,1,0,0
22930,0.153643608,21.97999954,12,10,2013,1,0,0
22931,0,22.18000031,13,10,2013,1,0,0
22932,0,22.56999969,14,10,2013,1,0,0
22933,0,23,15,10,2013,1,0,0
22934,0,22.57999992,16,10,2013,1,0,0
22935,0,22.61000061,17,10,2013,1,0,0
22936,5.327893734,22.09000015,18,10,2013,1,0,0
22937,0,20.86000061,19,10,2013,1,0,0
22938,0,20.31999969,20,10,2013,1,0,0
22939,0,21.45000076,21,10,2013,1,0,0
22940,1.207598448,22.20999908,22,10,2013,1,0,0
22941,7.59457016,21.62999916,23,10,2013,1,0,0
22942,50.84994507,21.13999939,24,10,2013,1,0,0
22943,36.26906967,21.28000069,25,10,2013,1,0,0
22944,78.38695526,21.30999947,26,10,2013,1,0,0
22945,2.506749868,21.42000008,27,10,2013,1,0,0
22946,0,21.26000023,28,10,2013,1,0,0
22947,0,20.96999931,29,10,2013,1,0,0
22948,0,19.62000084,30,10,2013,1,0,0
22949,0,19.26000023,31,10,2013,1,0,0
22950,0,20.55999947,1,11,2013,1,0,0
22951,0,21.59000015,2,11,2013,1,0,0
22952,0,21.45999908,3,11,2013,1,0,0
22953,0,20.57999992,4,11,2013,1,0,0
22954,0,19.82999992,5,11,2013,1,0,0
22955,0,18.95999908,6,11,2013,1,0,0
22956,0,18.51000023,7,11,2013,1,0,0
22957,0,18.88999939,8,11,2013,1,0,0
22958,0,18.47999954,9,11,2013,1,0,0
22959,0,17.75,10,11,2013,1,0,0
22960,0,16.88999939,11,11,2013,1,0,0
22961,0,16.03000069,12,11,2013,1,0,0
22962,0,15.92000008,13,11,2013,1,0,0
22963,0,15.42000008,14,11,2013,1,0,0
22964,0,14.85000038,15,11,2013,1,0,0
22965,0,14.51000023,16,11,2013,1,0,0
22966,0,18.28000069,17,11,2013,1,0,0
22967,0,17.62999916,18,11,2013,1,0,0
22968,0,17,19,11,2013,1,0,0
22969,0,15.26000023,20,11,2013,1,0,0
22970,0,15.38000011,21,11,2013,1,0,0
22971,0,16.35000038,22,11,2013,1,0,0
22972,3.191114426,18.64999962,23,11,2013,1,0,0
22973,10.00315475,19.78000069,24,11,2013,1,0,0
22974,0,19.13999939,25,11,2013,1,0,0
22975,0,19.29999924,26,11,2013,1,0,0
22976,0,16.86000061,27,11,2013,1,0,0
22977,0,15.85000038,28,11,2013,1,0,0
22978,3.113337994,18.27000046,29,11,2013,1,0,0
22979,1.676133275,17.95000076,30,11,2013,1,0,0
22980,0,17.43000031,1,12,2013,0,1,0
22981,0,18.88999939,2,12,2013,0,1,0
22982,0,19.20999908,3,12,2013,0,1,0
22983,0,18.20000076,4,12,2013,0,1,0
22984,0,16.09000015,5,12,2013,0,1,0
22985,0,15.03999996,6,12,2013,0,1,0
22986,0,13.34000015,7,12,2013,0,1,0
22987,0,13.43000031,8,12,2013,0,1,0
22988,0,12.60000038,9,12,2013,0,1,0
22989,0,13.22999954,10,12,2013,0,1,0
22990,0,12.90999985,11,12,2013,0,1,0
22991,0,14.57999992,12,12,2013,0,1,0
22992,0,13.71000004,13,12,2013,0,1,0
22993,0,13.17000008,14,12,2013,0,1,0
22994,0,12.14000034,15,12,2013,0,1,0
22995,0,12.68999958,16,12,2013,0,1,0
22996,0,12.51000023,17,12,2013,0,1,0
22997,0,12.71000004,18,12,2013,0,1,0
22998,0,13.14000034,19,12,2013,0,1,0
22999,0,13.14999962,20,12,2013,0,1,0
23000,0,14.52999973,21,12,2013,0,1,0
23001,0,15.06999969,22,12,2013,0,1,0
23002,0,15.72999954,23,12,2013,0,1,0
23003,0,15.77000046,24,12,2013,0,1,0
23004,0,16.03000069,25,12,2013,0,1,0
23005,0,15.35000038,26,12,2013,0,1,0
23006,0,15.52999973,27,12,2013,0,1,0
23007,0,15.22000027,28,12,2013,0,1,0
23008,0,15.75,29,12,2013,0,1,0
23009,0,15.06999969,30,12,2013,0,1,0
23010,0,14.97999954,31,12,2013,0,1,0
23011,0,15.49138165,1,1,2014,0,1,0
23012,0,14.8059988,2,1,2014,0,1,0
23013,0,14.3448534,3,1,2014,0,1,0
23014,0,14.72975826,4,1,2014,0,1,0
23015,0,15.22082424,5,1,2014,0,1,0
23016,0,15.75911808,6,1,2014,0,1,0
23017,0,16.72945786,7,1,2014,0,1,0
23018,0,15.54146576,8,1,2014,0,1,0
23019,0,15.88003826,9,1,2014,0,1,0
23020,0,16.55679703,10,1,2014,0,1,0
23021,0,17.29310226,11,1,2014,0,1,0
23022,0,17.16999054,12,1,2014,0,1,0
23023,0,16.18518448,13,1,2014,0,1,0
23024,0,16.0790844,14,1,2014,0,1,0
23025,0,16.19804192,15,1,2014,0,1,0
23026,0,16.6634655,16,1,2014,0,1,0
23027,0,17.4413147,17,1,2014,0,1,0
23028,0,17.53860092,18,1,2014,0,1,0
23029,0,17.31044388,19,1,2014,0,1,0
23030,0,16.91179466,20,1,2014,0,1,0
23031,0,17.10012817,21,1,2014,0,1,0
23032,0,17.0886116,22,1,2014,0,1,0
23033,0,17.59695053,23,1,2014,0,1,0
23034,0,17.60760498,24,1,2014,0,1,0
23035,0,17.30920792,25,1,2014,0,1,0
23036,0,16.95246506,26,1,2014,0,1,0
23037,0,16.25790405,27,1,2014,0,1,0
23038,0,15.15904045,28,1,2014,0,1,0
23039,0,15.91968822,29,1,2014,0,1,0
23040,0,16.19709969,30,1,2014,0,1,0
23041,0,15.27820969,31,1,2014,0,1,0
23042,0,14.78077602,1,2,2014,0,1,0
23043,0,15.52097702,2,2,2014,0,1,0
23044,0,15.42711067,3,2,2014,0,1,0
23045,0,15.10843658,4,2,2014,0,1,0
23046,0,15.69574451,5,2,2014,0,1,0
23047,0,16.46456909,6,2,2014,0,1,0
23048,0,17.01675606,7,2,2014,0,1,0
23049,0,17.13633537,8,2,2014,0,1,0
23050,0,17.35695839,9,2,2014,0,1,0
23051,0,16.94666481,10,2,2014,0,1,0
23052,0,16.35806656,11,2,2014,0,1,0
23053,0,17.47346497,12,2,2014,0,1,0
23054,0,18.66126442,13,2,2014,0,1,0
23055,0,18.57219887,14,2,2014,0,1,0
23056,0.40102914,18.63205147,15,2,2014,0,1,0
23057,0,17.99523544,16,2,2014,0,1,0
23058,0,16.55157089,17,2,2014,0,1,0
23059,0,16.02036095,18,2,2014,0,1,0
23060,0,16.58211327,19,2,2014,0,1,0
23061,0,17.96793747,20,2,2014,0,1,0
23062,0,19.26209641,21,2,2014,0,1,0
23063,0,19.94596863,22,2,2014,0,1,0
23064,0,19.69977188,23,2,2014,0,1,0
23065,0,18.7781086,24,2,2014,0,1,0
23066,0,18.26808548,25,2,2014,0,1,0
23067,0,18.18193817,26,2,2014,0,1,0
23068,0,19.26029205,27,2,2014,0,1,0
23069,0,19.18621635,28,2,2014,0,1,0
23070,0,19.35408974,1,3,2014,0,0,1
23071,0,18.90817451,2,3,2014,0,0,1
23072,14.9423399,19.24749374,3,3,2014,0,0,1
23073,0,18.35076141,4,3,2014,0,0,1
23074,23.86014366,17.85504341,5,3,2014,0,0,1
23075,0,18.74542427,6,3,2014,0,0,1
23076,0,18.07820129,7,3,2014,0,0,1
23077,1.035879254,19.62176132,8,3,2014,0,0,1
23078,0,18.31574249,9,3,2014,0,0,1
23079,0,18.44460487,10,3,2014,0,0,1
23080,0,19.42807007,11,3,2014,0,0,1
23081,0,20.393713,12,3,2014,0,0,1
23082,0,20.81053734,13,3,2014,0,0,1
23083,0,20.19986534,14,3,2014,0,0,1
23084,0,20.95979881,15,3,2014,0,0,1
23085,0,21.21390343,16,3,2014,0,0,1
23086,0,21.35484123,17,3,2014,0,0,1
23087,0,22.33894348,18,3,2014,0,0,1
23088,0,22.12473679,19,3,2014,0,0,1
23089,0,21.76591682,20,3,2014,0,0,1
23090,0,21.95248222,21,3,2014,0,0,1
23091,0,22.40322495,22,3,2014,0,0,1
23092,0,21.96705627,23,3,2014,0,0,1
23093,0,23.07165718,24,3,2014,0,0,1
23094,0,22.67437172,25,3,2014,0,0,1
23095,0,22.94992065,26,3,2014,0,0,1
23096,0,22.90495682,27,3,2014,0,0,1
23097,0,22.52685165,28,3,2014,0,0,1
23098,0,22.68760872,29,3,2014,0,0,1
23099,0,23.39418793,30,3,2014,0,0,1
23100,0,24.1923275,31,3,2014,0,0,1
23101,0,24.20275688,1,4,2014,0,0,1
23102,0,23.13164902,2,4,2014,0,0,1
23103,0,23.48705482,3,4,2014,0,0,1
23104,0,23.480793,4,4,2014,0,0,1
23105,0,23.26222038,5,4,2014,0,0,1
23106,0,23.49529839,6,4,2014,0,0,1
23107,0,23.80769539,7,4,2014,0,0,1
23108,0,23.89541435,8,4,2014,0,0,1
23109,4.944228172,24.47088432,9,4,2014,0,0,1
23110,1.58009851,22.28160286,10,4,2014,0,0,1
23111,0,23.45894432,11,4,2014,0,0,1
23112,0,24.46397972,12,4,2014,0,0,1
23113,0,24.31220818,13,4,2014,0,0,1
23114,9.568956375,23.75209045,14,4,2014,0,0,1
23115,0,24.09141731,15,4,2014,0,0,1
23116,0,24.32967377,16,4,2014,0,0,1
23117,0,24.93395042,17,4,2014,0,0,1
23118,3.621268272,24.59632874,18,4,2014,0,0,1
23119,0,23.80836868,19,4,2014,0,0,1
23120,0,23.13018036,20,4,2014,0,0,1
23121,0,24.05078888,21,4,2014,0,0,1
23122,0,24.58496094,22,4,2014,0,0,1
23123,0,25.24689865,23,4,2014,0,0,1
23124,0,25.53086662,24,4,2014,0,0,1
23125,2.332229137,26.15282059,25,4,2014,0,0,1
23126,0,26.83737755,26,4,2014,0,0,1
23127,0,26.3133049,27,4,2014,0,0,1
23128,0,25.57739449,28,4,2014,0,0,1
23129,0,25.88278008,29,4,2014,0,0,1
23130,0,26.2147789,30,4,2014,0,0,1
23131,0,25.07786179,1,5,2014,0,0,1
23132,0,26.10559273,2,5,2014,0,0,1
23133,0,24.98330879,3,5,2014,0,0,1
23134,0.114364095,24.4611969,4,5,2014,0,0,1
23135,2.968664885,24.99939537,5,5,2014,0,0,1
23136,0,25.18100929,6,5,2014,0,0,1
23137,0,25.64672661,7,5,2014,0,0,1
23138,0,26.26626396,8,5,2014,0,0,1
23139,14.85072422,22.1229248,9,5,2014,0,0,1
23140,27.57804108,23.04164505,10,5,2014,0,0,1
23141,0,24.46931076,11,5,2014,0,0,1
23142,0,24.116539,12,5,2014,0,0,1
23143,0,24.36210442,13,5,2014,0,0,1
23144,0,25.78034592,14,5,2014,0,0,1
23145,0,25.39385414,15,5,2014,0,0,1
23146,0,25.86099815,16,5,2014,0,0,1
23147,0,26.6739769,17,5,2014,0,0,1
23148,0,26.58717155,18,5,2014,0,0,1
23149,4.690126896,27.47380066,19,5,2014,0,0,1
23150,2.267738819,25.11247253,20,5,2014,0,0,1
23151,0,26.47439575,21,5,2014,0,0,1
23152,0,26.10600662,22,5,2014,0,0,1
23153,0,26.69615364,23,5,2014,0,0,1
23154,0,26.42515373,24,5,2014,0,0,1
23155,0,27.20154572,25,5,2014,0,0,1
23156,14.94792175,25.33229637,26,5,2014,0,0,1
23157,0,26.59700203,27,5,2014,0,0,1
23158,0.669476271,25.25301933,28,5,2014,0,0,1
23159,0,26.84099388,29,5,2014,0,0,1
23160,1.265189052,26.9958477,30,5,2014,0,0,1
23161,0.223158747,26.89672089,31,5,2014,0,0,1
23162,0.226861969,27.14793968,1,6,2014,0,0,1
23163,1.0734725,27.48406219,2,6,2014,0,0,1
23164,44.19777298,23.01610184,3,6,2014,0,0,1
23165,0,25.89259911,4,6,2014,0,0,1
23166,0,26.26497269,5,6,2014,0,0,1
23167,0,26.96157074,6,6,2014,0,0,1
23168,0,26.22041702,7,6,2014,0,0,1
23169,0,27.49069786,8,6,2014,0,0,1
23170,0,26.95809937,9,6,2014,0,0,1
23171,0,26.34346962,10,6,2014,0,0,1
23172,0,25.34042549,11,6,2014,0,0,1
23173,0,26.11096573,12,6,2014,0,0,1
23174,0,26.52887154,13,6,2014,0,0,1
23175,1.070854664,24.41765213,14,6,2014,0,0,1
23176,0.738651574,24.32072639,15,6,2014,0,0,1
23177,0.620824516,24.61774635,16,6,2014,0,0,1
23178,0,25.66882896,17,6,2014,0,0,1
23179,0,24.82303619,18,6,2014,0,0,1
23180,0.357924312,24.51008034,19,6,2014,0,0,1
23181,0,24.41240883,20,6,2014,0,0,1
23182,0,25.21207237,21,6,2014,0,0,1
23183,0,25.59747314,22,6,2014,0,0,1
23184,0,25.30428696,23,6,2014,0,0,1
23185,0,25.26472282,24,6,2014,0,0,1
23186,0,25.39834785,25,6,2014,0,0,1
23187,0,24.94992638,26,6,2014,0,0,1
23188,1.088714838,25.23760796,27,6,2014,0,0,1
23189,3.040940285,24.79917717,28,6,2014,0,0,1
23190,0.110896476,25.24929047,29,6,2014,0,0,1
23191,0,25.062397,30,6,2014,0,0,1
23192,0,25.53465652,1,7,2014,1,0,0
23193,1.811842918,25.2426033,2,7,2014,1,0,0
23194,0,25.09756279,3,7,2014,1,0,0
23195,0,25.21143723,4,7,2014,1,0,0
23196,0.823206425,24.56857872,5,7,2014,1,0,0
23197,24.53461838,24.57123375,6,7,2014,1,0,0
23198,7.948701859,23.27113152,7,7,2014,1,0,0
23199,46.84756851,22.50923347,8,7,2014,1,0,0
23200,0,22.58181381,9,7,2014,1,0,0
23201,0,22.8109417,10,7,2014,1,0,0
23202,0,23.27525711,11,7,2014,1,0,0
23203,0,22.97246361,12,7,2014,1,0,0
23204,0,22.66705704,13,7,2014,1,0,0
23205,0,22.93750572,14,7,2014,1,0,0
23206,2.289584398,22.93953896,15,7,2014,1,0,0
23207,5.944653511,22.72891045,16,7,2014,1,0,0
23208,0.11129842,23.61348152,17,7,2014,1,0,0
23209,0,23.20291328,18,7,2014,1,0,0
23210,0,24.07465935,19,7,2014,1,0,0
23211,0,23.5258522,20,7,2014,1,0,0
23212,1.694791317,23.60653114,21,7,2014,1,0,0
23213,8.721893311,22.62643051,22,7,2014,1,0,0
23214,0,23.1141243,23,7,2014,1,0,0
23215,4.437254906,22.39949799,24,7,2014,1,0,0
23216,1.177107453,22.70848083,25,7,2014,1,0,0
23217,0,23.40740776,26,7,2014,1,0,0
23218,9.118958473,22.99801254,27,7,2014,1,0,0
23219,1.367370725,22.52277946,28,7,2014,1,0,0
23220,8.03753376,22.41529846,29,7,2014,1,0,0
23221,0.354145229,22.75052643,30,7,2014,1,0,0
